,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
drug_50,-0.11483017,-0.14061598,-0.27907714,0.12880069,-0.17138158,-0.2389717,-0.03631916,0.51436335,0.2986586,-0.0677374,0.05618857,-0.019089663,-0.10772159,0.12492371,0.40216666,-0.24630482,-0.2312346,0.15793273,-0.0061447867,0.18216857,-0.104620926,0.1783127,-0.4098708,-0.06251762,0.4405384,-0.3244538,-0.18753657,0.36554173,-0.20282169,-0.18767044,-0.08233041,-0.51011425,0.18660586,0.116310485,-0.24973856,-0.74112767,-0.047130935,-0.17060871,0.043587435,0.3018219,-0.14850834,0.33939847,0.4010105,-0.04504081,-0.39979634,-0.08295394,0.10627878,-0.14468737,0.1549636,-0.13176768,-0.21997933,0.25030077,0.11354376,-0.08424201,0.40965304,0.2802539,-0.1898574,0.4122243,0.17288068,0.105028085,0.5990342,0.37297615,0.11824035,-0.04497002,-0.19999783,0.13280897,0.11387368,0.522643,0.05764603,-0.22883728,0.25896037,0.028947596,-0.42704335,-0.019583272,0.11895921,0.22056204,-0.27418482,-0.05802936,-0.05032092,-0.27134448,0.20910569,-0.2079366,-0.22476493,0.1121303,0.38059747,-0.064821675,-0.28041798,-0.014425885,0.2672573,-0.08483953,-0.12732695,0.27274573,0.2696034,0.3243285,-0.23407845,0.138936,0.19609646,0.0549274,0.022699961,-0.17549548,-0.38479292,-0.00018244475,-0.36367577,0.2142275,-0.11033111,0.3025804,-0.033128243,-0.19904824,-0.103652924,0.12908682,0.03585605,0.13503827,-0.03503465,-0.078882836,0.4624781,-0.5508175,-0.13067564,-0.3676561,-0.25180164,0.28956068,0.18938224,0.48812562,0.2887502,-0.6122395,-0.0860511,-0.19884261,-0.2518542,-0.066165596,0.10405505,0.30204764,-0.24856517,-0.068068564,0.09778826,0.10865457,0.17370151,-0.07917752,-0.07282137,-0.14918546,0.06628516,-0.05745171,0.107615165,0.27083588,-0.14651988,-0.2215866,-0.06919159,-0.37582898,-0.3741612,0.06652621,0.18881094,0.03205161,-0.05630858,-0.3263919,-0.469451,-0.17763087,0.12030118,-0.05179899,-0.17294692,0.14484026,-0.06131102,0.18796782,-0.08843951,0.15795253,0.599621,0.117774576,0.06810548,-0.11453591,-0.07809819,0.07779047,-0.17953308,-0.0630307,0.09996019,0.2642227,0.06849603,-0.40461963,0.1899322,-0.12731475,0.45940134,0.053704068,-0.041303217,-0.2817988,-0.15599506,0.32273006,-0.5045222,0.04663247,-0.29395995,0.25758928,-0.17626834,0.15441097,-0.40348637,0.058183096,-0.11105452,0.20285532,0.0363201,-0.1341685,-0.3095692,0.072545215,-0.29399478,0.14702465
drug_51,-0.21000372,0.5486644,-0.08150951,-0.004475372,-0.38159296,-0.04321328,0.52893275,0.45209613,-0.09953315,0.11280304,0.105175115,-0.32137415,0.15573074,-0.2345411,0.26562276,-0.68261445,0.03340116,-0.16234116,0.08992722,-0.15541852,-0.3861009,0.03802334,-0.44072884,-0.10530894,0.08336241,-0.41767234,0.09662215,0.6150426,-0.13300301,-0.0023800503,0.19147953,-0.27119717,0.34776855,0.39668295,0.065875605,-0.59337956,0.0957942,0.03388191,0.4171444,-0.014899311,0.2791651,0.27192432,0.43295118,0.11186634,-0.37064117,0.35266706,-0.23143972,-0.05840135,-0.004214899,-0.05041631,0.39513355,0.22486384,-0.25201905,-0.32652196,0.62582195,0.15003566,-0.33524847,0.69431615,-0.5839928,-0.09638886,0.39947522,-0.10466683,0.6034236,-8.50231e-05,-0.27429366,-0.09545387,-0.25375897,0.106120884,-0.12395657,0.38590616,0.5411941,0.20593068,-0.4611096,0.07597741,0.5574291,-0.20541793,-0.07644447,0.37161312,0.089422986,-0.010343765,-0.2547848,-0.01119112,-0.15842761,-0.24943532,0.014819422,-0.42641616,-0.38683346,0.19754161,0.122734845,-0.33253598,0.32792395,0.15687352,0.12863284,-0.01985035,-0.195627,0.39978102,0.08581577,-0.43241492,0.18318331,0.35267502,-0.27777,-0.005818796,0.28470474,0.24427724,0.2838188,0.020974267,-0.49277222,-0.040523797,-0.2513152,0.21556026,0.08705223,0.20462868,-0.29163584,0.58236265,0.2572423,0.000818078,-0.089347005,-0.63767165,0.42014083,0.22014774,-0.32480246,0.020329094,-0.14347404,-0.2541317,0.13939272,0.026471853,-0.35933635,0.33259478,-0.021615969,0.15554781,-0.19584087,0.05153964,-0.1373285,0.067169696,-0.1304787,-0.30859342,-0.41506898,-0.1810986,-0.05647498,-0.05303267,0.1686431,0.03683711,0.2654796,-0.53622717,0.2441781,-1.1443404,-0.64001787,0.49177215,0.105829254,-0.22236119,0.5524462,-0.63143754,-0.9604303,0.2592953,0.239059,-0.12880644,0.20822144,-0.34287274,-0.62040603,-0.17259037,-0.20665836,0.5274968,0.2306562,0.07558741,-0.3810808,0.053043768,-0.46121112,0.20675746,-0.067542285,-0.10346809,0.5498562,0.054154463,0.43876627,0.013020909,0.026583774,-0.43572336,0.52573377,-0.1640204,0.0033346254,0.057152785,-0.4163794,0.4762803,-0.12380441,-0.31920442,-0.31846273,-0.0125723975,0.64234436,-0.35230213,-0.18173654,0.048504822,0.42812514,0.074566536,-0.31003937,-0.12516175,0.15377335,-0.052450206,0.34325752,0.30257446
drug_52,-0.0036719465,0.118785515,-0.27492803,0.070569314,-0.088559926,0.17450458,-0.11481228,0.3770315,0.003404674,-0.13706774,-0.11636078,-0.07831683,0.0545518,0.23371616,0.40654108,-0.1921601,-0.23148932,0.20752798,0.13761781,0.18433437,-0.090759344,-0.10055997,-0.15120946,0.031130536,0.2930607,-0.41128474,-0.013545354,0.2051569,-0.13043867,-0.0066727614,-0.3058084,-0.530503,0.3325303,0.32625166,-0.115280956,-0.49174204,-0.055077817,-0.27816877,-0.070512734,0.06602808,-0.18435644,0.55225754,0.4334646,0.051066004,-0.4079734,-0.08466636,0.33062044,0.020488508,0.39571124,-0.0440265,-0.1976228,0.05936761,-0.055171486,-0.10308181,0.29210827,0.09257772,0.13625753,0.09979362,0.19922526,0.1904602,0.39796466,0.14514971,0.28042233,-0.13959314,-0.022909936,-0.021249328,0.059415642,0.3475592,-0.26712337,-0.14603563,0.14710543,0.051636048,-0.3049908,0.09456327,0.2982604,0.4280935,-0.31473616,0.031003328,0.018659268,-0.18387622,-0.111971624,-0.12819806,-0.15596592,0.25057608,0.043435454,-0.22373512,-0.17874609,-0.22891797,0.3430928,-0.20414647,-0.18261635,0.48341557,-0.027713977,0.09945309,-0.087154694,0.1647063,0.17366283,-0.13630146,0.10390713,-0.26590464,-0.2849932,-0.030890279,-0.10648411,0.16546693,-0.10139917,0.3298768,-0.07659106,-0.114532284,-0.28673264,0.034125455,0.043957513,0.14155838,-0.1045214,0.13108248,0.024606584,-0.57972866,-0.31484702,-0.3350319,-0.09942662,0.30366075,0.37820262,0.19845612,0.4444696,-0.27524582,0.030909123,-0.2817265,-0.26757053,0.10342829,0.060246933,0.39768663,0.042166583,-0.06751435,-0.063031144,-0.020925114,0.15615775,-0.18629812,-0.10404474,-0.33569878,-0.011042254,0.061707173,0.09245912,0.03626613,-0.14846012,-0.09605058,-0.03223634,-0.26309022,-0.21046354,0.13068022,0.08894465,-0.09479427,-0.023557242,0.0030593695,-0.4294292,-0.25257102,0.10055056,-0.031476334,-0.15772817,0.07293196,-0.19924842,-0.054614324,-0.22648856,0.17813215,0.4511701,-0.00020311667,-0.011064219,0.027849345,-0.15823944,-0.102906056,-0.084558345,-0.3502954,-0.13869579,0.3046904,-0.07196001,-0.29011482,0.11279195,-0.06888109,0.16139334,-0.04891835,0.14084563,-0.18332522,-0.013029677,0.5086208,-0.16555294,-0.10954387,-0.40413374,-0.012504178,-0.15651058,2.2671222e-05,-0.32951403,-0.26259235,0.004173025,0.033527642,0.023446416,-0.021081224,-0.23495454,0.085922875,-0.24530107,0.06404539
drug_53,-0.025145536,-0.51850635,-0.18600276,0.00400083,0.096470326,-0.08911181,0.16756856,0.41459826,-0.009038213,-0.21309732,-0.05945469,-0.16456947,-0.16246818,-0.022718662,0.26967835,-0.079767756,0.015028113,0.2635521,0.22329508,0.2452643,-0.0989495,-0.06898856,0.09362362,0.32461047,0.14717332,-0.37060416,-0.099352196,0.33667916,-0.19399841,0.038258456,-0.08662168,-0.64598656,0.20879287,0.5585816,0.23622137,-0.5132924,0.007834869,-0.18959135,0.24477589,0.014543947,0.5034954,0.44067147,0.3621378,-0.15918136,-0.15926129,-0.07962099,-0.07664312,0.29995984,0.035000768,-0.12208377,-0.2086319,0.81714183,0.21769913,0.13788278,0.4129062,0.015176767,-0.18698502,0.6930782,0.010581742,0.00033922005,0.20015396,-0.10351263,-0.06973817,-0.5237534,0.096685864,0.050525382,0.14072037,0.30842808,-0.082439765,0.16767055,0.25745723,0.227491,-0.5882824,-0.0061766333,0.20056742,-0.15999103,-0.15893824,-0.0343702,0.30350778,-0.4174547,0.19376817,-0.04269571,-0.07725837,-0.057256,0.38287398,-0.30964178,-0.55520856,-0.33461967,0.30915704,-0.17742771,0.39754137,0.43050674,0.023745475,0.39901012,0.15078795,0.40944144,-0.005188574,-0.20554802,0.16519433,0.15100904,-0.40185615,0.15063114,-0.35745117,0.115368985,-0.05970773,-0.22194397,-0.10400658,-0.09124035,-0.14750405,0.2620854,0.17126541,0.18181616,-0.05230872,0.07545951,0.46458814,-0.4233818,-0.17918663,0.078214094,-0.14448027,0.30409497,-0.002990133,0.20853606,0.35881305,-0.17585036,-0.31483972,0.1557162,-0.27978367,0.22548582,0.12444496,0.11185353,0.08135779,0.016329521,-0.3240466,0.18932745,-0.44993606,-0.008874453,-0.06835265,-0.14767957,-0.11596315,-0.05279228,-0.06422464,0.24699862,-0.28399643,-0.19680065,-0.25139648,-0.5744985,-0.2681049,0.064273134,0.23816897,-0.0002489198,0.30679816,-0.58676064,-0.4011373,-0.18091816,-0.054936767,-0.3186753,-0.0013033504,-0.10643129,-0.2427375,-0.33822373,-0.009573026,0.40768233,0.4179867,-0.17758493,-0.3296954,-0.026508568,-0.07414004,-0.17481436,-0.5414465,-0.1893381,0.010382299,0.3600722,-0.12811874,-0.7219766,0.022085717,-0.121934526,0.15182991,0.28020364,-0.28588128,0.008425516,0.12045283,0.4534712,-0.19279699,-0.13809822,-0.44998145,-0.20132329,0.2876155,-0.03017428,-0.3411754,-0.0017224323,-0.030943379,0.17256466,-0.37041315,-0.26535553,0.1172387,0.20806278,-0.007181918,0.21687461
drug_54,-0.5191229,0.39198318,-0.40595883,0.0431761,-0.052210104,0.057472903,0.6009026,0.27233914,0.24934973,-0.084604084,0.01284987,-0.4220711,0.32707724,-0.56716216,0.4223462,-0.4589959,-0.24188925,0.01528758,0.18800129,-0.28307956,-0.5087252,-0.16396612,-0.5640323,0.2583753,0.7802226,-0.6082003,0.313763,0.4616794,-0.11070017,0.33649465,-0.39910844,-0.42024836,0.15862773,0.80747724,0.07390245,-0.42798612,-0.08144462,-0.62811637,0.0028069704,-0.020218572,0.16678979,0.1666581,0.18161394,-0.6515954,0.21944949,0.1933162,0.43320417,-0.7501845,0.06832385,-0.13558345,0.10992844,0.8479167,-0.579944,-0.42117202,0.9860837,-0.24128544,-0.15347224,0.70988464,-0.37886104,0.27596918,0.5156322,-0.22496623,0.31364423,-0.7516176,-0.3282429,0.2779494,-0.044177953,-0.018438248,0.33152652,0.61085665,0.40079215,0.451113,-0.5104447,0.13048421,0.34130552,0.36456546,-0.20872368,0.40928385,1.1011418,0.1432287,-0.023538994,0.0032495253,0.071613275,-0.21953525,-0.25113073,-0.38993683,-0.3577779,-0.29889685,0.32024202,-0.46631086,0.62507397,-0.021416223,-0.19775683,0.38749695,0.06392296,0.101977244,-0.57817096,-0.5988661,0.21883172,0.037262496,0.11832999,0.33492252,-0.26454595,0.6524494,-0.23604128,0.22823012,-0.8568498,-0.37536326,-0.32640746,0.3106898,0.22128385,0.43977568,-0.28942144,0.10542327,0.12949806,-0.5848999,-0.17397335,-0.37833264,0.37845045,0.16283564,0.09669347,0.19466893,0.2111791,-0.30028138,-0.4624333,-0.33404556,-0.06708586,0.61848444,-0.020420644,0.24913159,0.0022485259,-0.3679326,0.14136489,0.002552305,-0.24110793,0.055010978,0.32722604,-0.47616056,-0.30831718,0.559572,0.34314734,0.3536121,0.24678187,-0.7698172,0.18252914,-1.1623112,-0.71708274,0.5494719,0.13437803,0.39631805,0.15085316,-0.95536023,-0.46534133,-0.20898366,0.605766,0.060401,-0.15690832,-0.57929355,-0.78663826,-0.25817484,-0.13002922,0.3728494,0.9152619,0.52236915,-0.26775888,-0.06969147,-0.17945333,0.42721254,0.1390441,-0.75461423,0.4538207,0.45322847,-0.06928852,-0.29002315,0.00090781774,-0.81910795,0.5662312,0.3548505,-0.6184061,-0.14556865,0.33692423,0.5286232,-0.2874981,-0.20739052,-0.25930572,-0.013759322,0.36420092,0.25499663,-0.04091557,0.05123982,-0.30766433,0.11793529,-0.5746983,-0.20082994,-0.40056852,0.58696896,0.048109025,0.5342701
drug_55,0.12100124,0.039932415,-0.4485685,-0.08472574,0.0009950938,-0.037835672,0.1385003,0.532097,-0.1213643,-0.3772982,-0.048093043,-0.1276265,-0.19742903,0.053722404,0.25212565,-0.22092128,-0.08101908,0.04972116,-0.04601601,0.16554454,0.031060526,0.14069183,-0.28159,0.092521444,0.1664396,-0.35694313,-0.08423788,0.37405252,-0.18851794,-0.23444755,-0.07630283,-0.3894558,0.20568164,0.29976583,-0.07245309,-0.46450552,-0.116832554,-0.03196948,0.2307661,0.21479452,0.21376777,0.13223065,0.4847362,-0.0141420765,-0.14533533,-0.19309783,-0.028220287,0.08393206,-0.08691662,-0.16779025,-0.29919648,0.409564,0.05509355,-0.00085609336,0.33915848,0.25816402,0.08294424,0.32841885,0.036038432,-0.14156683,0.34489763,0.31373253,0.1299774,-0.41745317,-0.040560737,-0.0887267,0.13017996,0.20251538,-0.2815624,-0.17883234,0.35886198,0.19501625,-0.2747157,0.052089352,-0.03581926,-0.083653726,-0.183928,0.03907727,0.26192087,-0.4810101,-0.05026844,-0.11548489,-0.22182722,0.3299494,0.008766562,-0.14003018,-0.46984366,0.039594043,0.26170823,0.02343728,0.048522454,0.6291475,0.036528368,0.18727893,0.070309035,0.32574654,-0.19743727,0.020917537,0.23520236,-0.067378834,-0.46600112,0.11252423,-0.19822235,0.14121966,-0.037630066,-0.01426073,-0.14481016,0.1630055,-0.1664552,0.04396835,0.4362498,0.19264114,0.088526934,0.19813976,0.36356017,-0.19213507,-0.34552914,-0.13057436,-0.10637943,0.07999,0.2506793,0.37036392,0.39666495,-0.27272677,-0.10856922,0.23370257,-0.33021697,-0.18386765,-0.0343587,0.14267316,0.078958414,0.037398364,-0.062430747,0.12967877,-0.22293304,-0.22923967,-0.194246,-0.2143398,0.025310876,0.10318373,0.08137322,0.21631342,-0.39094543,-0.13364558,-0.016579792,-0.27601013,-0.12483304,0.25763792,0.048152104,-0.05134264,-0.04792469,-0.119118325,-0.4226928,-0.4163617,-0.019420885,0.26193848,-0.19853865,-0.083783574,-0.39701432,-0.02125763,-0.19194533,0.17491338,0.4379561,0.022353128,-0.11432885,0.09758624,0.26019257,-0.42703778,-0.3193842,-0.12426346,-0.0066718576,0.14681123,0.032651626,-0.7852041,0.103704765,-0.10323152,-0.138985,-0.16447775,-0.14894451,0.04108869,-0.07258671,0.57100564,-0.08042487,-0.15943643,-0.60844666,-0.16940592,-0.2546425,0.0011876287,-0.5730884,0.1433071,-0.24229443,0.14764372,-0.27030292,-0.2061806,-0.037318498,0.21255712,-0.19366159,0.025190454
drug_56,-0.02405899,-0.5382335,-0.23749757,0.05208495,0.03051858,-0.08387988,0.20212083,0.40156984,-0.05236612,-0.25754026,-0.075518064,-0.22547334,-0.13511656,0.015871437,0.2600656,-0.15169807,-0.053090565,0.19587412,0.2413908,0.2892561,-0.12488137,-0.061895434,0.0625367,0.29463983,0.19098659,-0.36942774,-0.12677431,0.29616705,-0.22292334,0.01111281,-0.1404196,-0.64131016,0.20447028,0.47514096,0.2369015,-0.46458417,0.069368325,-0.18364379,0.29170758,0.034867957,0.4683532,0.40327707,0.39810678,-0.14696187,-0.13462767,-0.09472924,-0.0571899,0.2661033,-0.0038056334,-0.101459384,-0.22427633,0.73251194,0.25368148,0.101104684,0.41388017,0.021866199,-0.14347304,0.67393,0.018841662,0.021822618,0.15107611,-0.100940496,-0.050724894,-0.51388764,0.088931456,0.06729977,0.095311224,0.22168146,-0.14795984,0.15178421,0.18759811,0.13230267,-0.54752207,-0.051885493,0.22639361,-0.22630265,-0.15868975,-0.022272373,0.2589706,-0.42660168,0.21138111,0.0055387276,-0.034035083,-0.027345926,0.33234555,-0.2729739,-0.53459793,-0.36771154,0.23503971,-0.13762695,0.39662272,0.396769,-0.046584282,0.37390563,0.15486987,0.43209556,-0.0031397825,-0.23796529,0.10093568,0.1381354,-0.40824738,0.091627076,-0.3357064,0.17023122,-0.07558893,-0.25592393,-0.10479572,-0.083854355,-0.15924598,0.20863397,0.19843385,0.2230886,-0.08485852,0.13763408,0.48709115,-0.3787621,-0.18819326,0.1405822,-0.13343748,0.32078972,-0.0028846385,0.14381601,0.39500383,-0.13303185,-0.31449035,0.1179687,-0.31292903,0.22222584,0.063498296,0.1420648,0.12266234,0.029620197,-0.33007494,0.1285037,-0.39930457,-0.012415099,-0.046367377,-0.1494003,-0.052352298,-0.07264341,-0.09810275,0.24421002,-0.32662666,-0.27111843,-0.2695483,-0.5797617,-0.22775161,0.10447253,0.2785488,-0.0120420335,0.2662723,-0.59921837,-0.38432467,-0.2139574,-0.022725178,-0.22386013,0.049263254,-0.11485936,-0.31331143,-0.44384485,-0.04729645,0.4762517,0.46170282,-0.15523154,-0.28484195,-0.060939487,-0.08558547,-0.14238942,-0.45525926,-0.18845275,-0.035471827,0.37463692,-0.15407765,-0.7216254,-0.019095043,-0.14316632,0.11910678,0.30064586,-0.20628573,0.024358558,0.19484417,0.4713739,-0.14929375,-0.20259115,-0.5284315,-0.25814986,0.22012769,-0.10317326,-0.41135654,-0.03246119,-0.12747474,0.23443,-0.33020467,-0.2514349,0.13099737,0.25050652,0.0375409,0.23467754
drug_57,0.120201774,0.20016313,-0.23166248,0.53983146,-0.3696436,-0.074943624,0.73514557,0.21731699,-0.013475753,0.062057413,-0.3426505,-0.41440025,-0.14352076,0.021900782,0.06940617,0.019437393,0.42734876,0.27942365,0.24430095,0.7202677,-0.05992238,-0.069393344,-0.5599357,-0.07564093,-0.013879725,-0.37428242,-0.088248394,0.0826269,-0.54040927,-0.25342897,-0.276306,-0.31941262,0.517533,-0.23956816,-0.0014717955,-0.42037418,0.22344394,0.27993387,0.12886904,-0.009313276,-0.049403448,0.3830998,0.07591448,0.045745216,-0.5788705,-0.23161127,0.091199435,-0.1275597,0.09442394,-0.7019772,0.0012711777,1.0258325,0.14254403,-0.93603987,0.5016233,0.3203717,-0.19319667,0.45183635,-0.018179363,0.23597248,-0.1155475,-0.58611494,0.81252646,-0.50652593,-0.54288787,-0.5020955,-0.036627818,0.46212068,-0.051325005,0.49610075,0.72872806,-0.14856721,-0.48708004,-0.117337205,0.3919483,-0.19810928,0.017704807,0.11925035,-0.25426388,0.37580723,-0.4379067,-0.14079167,-0.1832574,-0.073065646,0.051652063,-0.33026263,-0.37551537,0.11482267,0.14229362,-0.013195129,0.101196066,-0.11559702,0.5450225,0.67283785,0.088820696,-0.10196125,-0.07995383,-0.52587336,0.38291636,0.75067306,-0.48907962,-0.20445123,0.17354177,0.47295308,-0.19589637,-0.17468122,-0.75549,-0.7542355,-0.12546055,-0.14825258,0.19910264,-0.114232294,-0.1326423,0.16679351,0.6542618,-1.0246296,-0.28791058,-0.07470663,-0.14012356,0.69475377,-0.22082336,-0.11019545,-0.3261129,-0.8390609,0.09960882,-0.2189541,-0.078804314,0.69230366,0.041018307,0.15183648,-0.07483728,-0.29513702,0.09296688,0.19160351,-0.42361316,-0.50130075,0.16595593,-0.2846372,-0.47948942,-0.2733763,-0.43487436,0.33386943,-0.19229968,-0.12749775,0.067356095,-1.2489895,-0.7129919,-0.12067338,0.54761314,-0.036465894,0.53639024,-0.57056713,-0.809726,0.04732194,-0.18233716,-0.33311003,0.08473774,0.04759513,-0.92308336,-0.24218003,0.30541402,1.0969028,0.57671684,0.1575009,-0.5412478,-0.34399337,-0.8977434,0.35972705,-0.13562545,-0.14886273,0.3180729,0.11135641,0.25089562,0.08362999,0.19427028,-0.31676838,0.40437767,0.15234566,-0.16648719,-0.09475352,-0.28111494,0.79048276,-0.46083134,-0.5424716,-1.0091381,0.24301082,0.54461503,-0.3498882,-0.4218448,-0.48350045,-0.27145287,0.44605386,-0.15758577,0.06298122,-0.52286404,0.51239914,-0.128719,0.46219802
drug_58,0.03844017,0.42453364,-0.05068145,-0.052375983,0.3752203,0.17011935,0.12681146,0.18511339,-0.22564974,-0.03932845,0.11343869,0.27893713,-0.18374082,-0.0077645327,-0.08174026,-0.24111629,-0.32201853,0.5112729,-0.17579058,0.34531808,-0.053017877,-0.24848261,-0.20465568,0.2303262,0.038390186,-0.66976744,0.15055043,0.45059133,-0.40733734,0.41769072,-0.5143821,-0.25481585,0.2516318,-0.1632847,-0.056579188,0.020189237,0.38444713,-0.16340564,0.16998039,0.04986268,0.12660153,0.2381939,0.50284904,-0.1658014,-0.24308196,0.034994163,0.07024333,-0.046417635,-0.19152132,0.056387678,0.3021129,0.6713564,-0.30298683,-0.6319498,0.48088717,-0.107088245,0.278796,0.51814,-0.1444081,-0.1277841,0.56907076,-0.36411902,0.42844394,-0.2173949,-0.36125877,-0.11260379,-0.0008001272,0.44770706,0.40102094,0.6947536,0.036315955,0.030864825,-0.08853396,0.37672195,0.5006929,0.19565098,-0.118533224,0.21900776,0.5364626,-0.013943284,-0.5215058,-0.34758657,0.021956688,-0.17629394,-0.042155266,-0.015458678,-0.24279986,0.18048784,-0.066261284,-0.16010872,0.022958096,-0.066158526,0.08716319,0.6549835,-0.19188787,0.2893686,-0.22722775,-0.28506938,-0.26250523,0.60727215,-0.18325976,0.44998002,-0.016084224,0.5511849,-0.0057325917,-0.3352596,-0.8095666,-0.055944353,-0.6470319,-0.05987684,-0.05415401,0.8409783,-0.18072572,0.5182539,0.29612014,-0.38819438,-0.16777442,-0.26636064,-0.011756079,-0.15589437,-0.22308686,0.21642378,0.35405275,-0.65462667,0.003519515,0.16418314,-0.31310472,0.8156895,0.21769404,0.3385102,0.12096793,-0.31331182,0.117701046,0.533327,-0.42692253,-0.32952186,-0.4113944,-0.27151594,-0.02157841,0.5812196,-0.2588858,0.13928469,0.06386151,-0.05383719,-0.0016844315,-0.7292525,-0.5862193,-0.020677898,0.32631305,-0.095047206,0.36097035,-0.5447419,-0.8747822,-0.26220292,0.5574171,0.17569952,0.18276356,-0.5484449,-0.4477339,-0.11986317,0.17193758,0.16659749,0.579946,0.5254482,-0.17712766,-0.2694442,-0.35198337,0.17596658,-0.106699996,-0.029523898,0.41371,0.12512401,0.1912014,-0.06732305,0.070121594,-0.5944222,0.2805236,-0.05647213,-0.3652502,-0.28767085,-0.18005067,0.28610718,-0.20784776,-0.44990668,-0.41173124,-0.06274917,0.488588,-0.095593445,-0.1977902,0.21785302,-0.11250465,-0.051015034,0.005342796,0.01948077,-0.14172159,0.34984547,-0.17422737,0.2226722
drug_59,0.47050604,0.12088852,-0.4200249,-0.109219246,0.20293212,0.14766549,0.008101005,0.06481446,0.42927182,0.061844558,-0.14282212,-0.036457542,-0.4897246,0.17514487,0.21275997,-0.4199295,0.28871056,-0.084372155,-0.15684164,-0.3186063,-0.36509502,0.15175574,-0.19093126,-0.029157791,-0.044662002,-0.48370913,0.02169002,0.13122638,-0.24045591,-0.0798234,-0.013232341,-0.20508361,0.48253915,0.30475515,-0.33147582,-0.18766655,-0.1901585,-0.19536111,0.21182482,0.28098613,0.08942331,0.6497344,0.26579505,0.17467506,-0.2331501,-0.15988308,0.06297529,-0.1529571,0.29304042,0.10228632,0.031088354,-0.006101863,-0.02903448,-0.30284604,0.5660214,0.3010165,-0.19645755,0.22365981,0.0040726736,0.11997024,0.060394123,-0.2923499,0.78455716,-0.5141985,-0.23593128,-0.3910532,-0.09311414,0.208693,0.13704282,0.36002052,0.21537891,0.25061467,-0.45394486,0.3069367,0.24447042,0.26249906,-0.03477774,-0.013797115,0.11175107,-0.25878084,-0.4749813,-0.30970368,-0.26242322,-0.20364566,-0.03918033,-0.5809727,-0.57846147,0.2835064,0.1544822,-0.34453467,-0.15826394,-0.07394881,0.15909567,0.52145684,0.52072144,-0.036861517,-0.09722787,0.052006803,0.26158357,-0.1319297,-0.22026601,0.045530498,0.054803,0.2997119,-0.058964483,-0.09026211,-0.22172444,-0.12789659,-0.2919949,-0.095572494,0.107518554,-0.111783855,-0.09540856,0.5628427,-0.084749795,-0.4763004,-0.14433134,-0.18330775,0.087935336,-0.0017388283,0.15440322,0.14958669,-0.00045650222,-0.48264477,0.20026228,-0.037280574,0.15512861,0.02073535,0.17162934,-0.02329709,-0.14142555,-0.22649394,0.1010576,-0.028582513,-0.1196304,-0.10779859,0.10354388,-0.11686743,-0.01549082,0.37160093,-0.17596792,-0.02895116,-0.20993723,-0.15175404,0.6488214,-0.4057715,0.13908212,-0.30657113,0.37714773,-0.09301362,0.083003715,-0.009226738,-0.3699166,-0.22849298,0.035846267,-0.11081723,0.19108467,-0.072862014,-0.38419527,0.13412465,-0.20339562,0.29553214,0.2556095,0.18861715,-0.30116972,0.15702748,-0.13642894,0.32652977,-0.193243,-0.3760061,0.34930414,0.15217619,0.12338204,-0.35128456,-0.14980768,-0.21503803,0.3573601,-0.116383195,-0.22368567,-0.08146074,0.049109347,0.24537006,0.11061244,0.36751527,-0.24272789,-0.22066908,-0.22154132,-0.2772503,-0.47554258,0.15488188,-0.33778962,0.045861162,-0.15459438,0.32649955,-0.0192157,0.07218683,-0.071022905,-0.009231965
